text,YS_Class
"Test temp=1473.15, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=560.9277778000001, Solidus temperature=3650.82516, W=0.9703249374307252, Nb=1.9794514598817563e-06, Hf=1.030330379983916e-06, Mo=1.916661485391654e-06, Re=0.0296289080738096, Zr=2.015957089398943e-06, Ta=1.016335032625578e-06, Ti=3.841971912242864e-06, C=1.531127046235361e-05, Y=2.0685215823630188e-06, Al=6.8159073329111865e-06, Si=6.547993431604535e-06, V=3.610095296042111e-06, Cr=0.0",0
"Test temp=296.15, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=1273.15, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",0
"Test temp=1273.15, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3642.54159, W=0.9319794271082668, Nb=1.978956040125079e-06, Hf=1.0300725075195014e-06, Mo=1.916181780793704e-06, Re=0.0419637810573937, Zr=2.015452532964525e-06, Ta=0.0260116649711463, Ti=3.841010338378337e-06, C=1.5307438337120627e-05, Y=2.0680038700170552e-06, Al=6.814201438515267e-06, Si=6.54635459105787e-06, V=3.609191756566961e-06, Cr=0.0",0
"Test temp=2477.5944440000003, Solidus temperature=3609.71237, W=0.9919541947065392, Nb=1.9782360608515785e-06, Hf=0.0079997218111178, Mo=1.915484639908076e-06, Re=9.870238562416013e-07, Zr=2.01471927562023e-06, Ta=1.0157109947857905e-06, Ti=3.839612910756468e-06, C=1.530186921981349e-05, Y=2.067251493565157e-06, Al=6.811722311287722e-06, Si=6.543972911259541e-06, V=3.607878668652864e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2891.06655, W=0.9371504137565406, Nb=1.924269830870568e-06, Hf=0.0029046620985783, Mo=1.863230267112004e-06, Re=0.0301470731264832, Zr=1.9597577844580013e-06, Ta=9.880024243964436e-07, Ti=3.7348683671296872e-06, C=0.0297688692247767, Y=2.0108569248187464e-06, Al=6.625898697972592e-06, Si=6.365453494842418e-06, V=3.5094558293218054e-06, Cr=0.0",0
"Test temp=1473.15, Solidus temperature=2024.63867, W=5.509456797827363e-07, Nb=0.1999968251007704, Hf=0.1999922634453534, Mo=0.1999967561813467, Re=5.439422458406947e-07, Zr=0.1999968147129877, Ta=5.597515360293707e-07, Ti=0.1999967654017045, C=8.432757786300745e-06, Y=1.1392484720775769e-06, Al=3.7538946081340367e-06, Si=3.6063397045186392e-06, V=1.9882778043688986e-06, Cr=0.0",0
"Test temp=669.2611111, Solidus temperature=3630.92047, W=0.9555019958030844, Nb=1.9798290943258938e-06, Hf=1.0305269436522905e-06, Mo=1.917027140932749e-06, Re=0.0444518408962196, Zr=2.0163416882892364e-06, Ta=1.016528926299094e-06, Ti=3.842704873346927e-06, C=1.5314191505494743e-05, Y=2.068916209366395e-06, Al=6.817207653443983e-06, Si=6.54924264024131e-06, V=3.610784020346816e-06, Cr=0.0",0
"Test temp=1273.15, Solidus temperature=2832.02771, W=4.2921601742969413e-07, Nb=0.3333302715837231, Hf=4.4208119583324e-07, Mo=0.3333220605694983, Re=4.237599695192715e-07, Zr=8.649815031600783e-07, Ta=4.360762482780953e-07, Ti=0.3333303316406833, C=6.569567283679543e-06, Y=8.875352144349891e-07, Al=2.924483760703012e-06, Si=2.8095306348213487e-06, V=1.5489742674297969e-06, Cr=0.0",1
"Test temp=1273.15, Solidus temperature=2873.69136, W=5.679722663123746e-07, Nb=0.249995698818963, Hf=5.84996478451829e-07, Mo=0.2499956788188357, Re=5.607523961981395e-07, Zr=1.144611302276451e-06, Ta=0.2499905220783794, Ti=0.2499957367077658, C=8.6933662008881e-06, Y=1.174456140274987e-06, Al=3.869906065731349e-06, Si=3.7177910821907017e-06, V=2.049724123531246e-06, Cr=0.0",1
"Test temp=1644.2611109999998, Solidus temperature=3474.90233, W=0.950272782391381, Nb=1.977043044285809e-06, Hf=0.0044250301030854, Mo=1.914329466897073e-06, Re=0.0438960731847914, Zr=2.0135042570899565e-06, Ta=1.0150984490604375e-06, Ti=3.8372973520123305e-06, C=0.0013763376997243, Y=2.0660047943838813e-06, Al=6.807614359906385e-06, Si=6.540026431745e-06, V=3.605702862082472e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1987.07688, W=5.370510649741388e-07, Nb=0.2352321318240966, Hf=5.531484552907484e-07, Mo=1.0289887210510232e-06, Re=5.302242546458817e-07, Zr=0.2352320728316105, Ta=0.2352277634110793, Ti=0.2352322030409898, C=8.22008723543799e-06, Y=1.110517112033074e-06, Al=0.0590583953517364, Si=3.515389356958063e-06, V=1.93813428707136e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=3609.71237, W=0.9919541947065392, Nb=1.9782360608515785e-06, Hf=0.0079997218111178, Mo=1.915484639908076e-06, Re=9.870238562416013e-07, Zr=2.01471927562023e-06, Ta=1.0157109947857905e-06, Ti=3.839612910756468e-06, C=1.530186921981349e-05, Y=2.067251493565157e-06, Al=6.811722311287722e-06, Si=6.543972911259541e-06, V=3.607878668652864e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=2888.52962, W=0.9438327950273072, Nb=1.9460684610476983e-06, Hf=0.0026336806401764, Mo=1.8843374252018e-06, Re=0.0354405549850763, Zr=1.9819584314227905e-06, Ta=9.991947733685115e-07, Ti=3.7771779294318143e-06, C=0.0180636592405074, Y=2.0336364361637915e-06, Al=6.7009586053676415e-06, Si=6.437563011095143e-06, V=3.549211859645135e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1761.85545, W=5.536194904920215e-07, Nb=0.1999967276475724, Hf=5.702134972942643e-07, Mo=0.1999967949129543, Re=5.465820679783964e-07, Zr=0.1999967776828906, Ta=0.1999922764206307, Ti=0.1999967405787955, C=8.473683051540527e-06, Y=1.1447773923994118e-06, Al=3.7721127446456334e-06, Si=3.623841737980568e-06, V=1.9979271739554834e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2846.3758, W=0.0471130763628511, Nb=1.8645152159725875e-06, Hf=9.705045614372304e-07, Mo=0.0451342780539164, Re=9.302838194639904e-07, Zr=0.0094945057863572, Ta=0.8794839246940123, Ti=3.618888987630962e-06, C=0.0187488940906011, Y=1.9484135090202865e-06, Al=6.420143757216044e-06, Si=6.1677861946887625e-06, V=3.4004762162663305e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1895.53387, W=4.43388569153317e-07, Nb=0.2084150437268408, Hf=4.566785509168346e-07, Mo=0.3126158108499152, Re=4.377523645896546e-07, Zr=0.2084150316313325, Ta=4.50475322248295e-07, Ti=0.2084149682020533, C=6.786491928494365e-06, Y=9.168412939434898e-07, Al=3.021049116328976e-06, Si=2.902300281395945e-06, V=0.062123730612431, Cr=0.0",1
"Test temp=297.03888888999995, Solidus temperature=2586.75043, W=0.0196854611210471, Nb=1.947646207124475e-06, Hf=0.0202755065969707, Mo=1.8858651237588867e-06, Re=9.717613120058064e-07, Zr=1.98356527475955e-06, Ta=0.9599946614024564, Ti=3.7802402202909135e-06, C=1.506525340310259e-05, Y=2.035285176674709e-06, Al=6.706391307948192e-06, Si=6.4427821696129736e-06, V=3.5520893304018374e-06, Cr=0.0",1
"Test temp=1273.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=3665.9769, W=0.9811915012615292, Nb=1.979174619501823e-06, Hf=1.0301862809445443e-06, Mo=1.916393426636704e-06, Re=0.0187623506980405, Zr=2.0156751434468096e-06, Ta=1.0161928909351783e-06, Ti=3.841434585116923e-06, C=1.5309129072166494e-05, Y=2.068232284892296e-06, Al=6.814954079742883e-06, Si=6.547077648102819e-06, V=3.6095903985118567e-06, Cr=0.0",0
"Test temp=2755.372222, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2888.52962, W=0.9438327950273072, Nb=1.9460684610476983e-06, Hf=0.0026336806401764, Mo=1.8843374252018e-06, Re=0.0354405549850763, Zr=1.9819584314227905e-06, Ta=9.991947733685115e-07, Ti=3.7771779294318143e-06, C=0.0180636592405074, Y=2.0336364361637915e-06, Al=6.7009586053676415e-06, Si=6.437563011095143e-06, V=3.549211859645135e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2888.52962, W=0.9438327950273072, Nb=1.9460684610476983e-06, Hf=0.0026336806401764, Mo=1.8843374252018e-06, Re=0.0354405549850763, Zr=1.9819584314227905e-06, Ta=9.991947733685115e-07, Ti=3.7771779294318143e-06, C=0.0180636592405074, Y=2.0336364361637915e-06, Al=6.7009586053676415e-06, Si=6.437563011095143e-06, V=3.549211859645135e-06, Cr=0.0",0
"Test temp=273.15, Solidus temperature=2791.54881, W=0.0472724339161897, Nb=1.8708218426231475e-06, Hf=9.737872431119183e-07, Mo=0.0452869424239307, Re=9.334304565512916e-07, Zr=0.0190532409259675, Ta=0.8782322700121772, Ti=3.631129693171628e-06, C=0.0101297060624537, Y=1.9550039173242968e-06, Al=6.441859562682703e-06, Si=6.188648413702669e-06, V=3.411978151861377e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=3630.92047, W=0.9555019958030844, Nb=1.9798290943258938e-06, Hf=1.0305269436522905e-06, Mo=1.917027140932749e-06, Re=0.0444518408962196, Zr=2.0163416882892364e-06, Ta=1.016528926299094e-06, Ti=3.842704873346927e-06, C=1.5314191505494743e-05, Y=2.068916209366395e-06, Al=6.817207653443983e-06, Si=6.54924264024131e-06, V=3.610784020346816e-06, Cr=0.0",0
"Test temp=77.59444439999999, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1927.39096, W=6.231622295281196e-07, Nb=0.1666636490892775, Hf=0.1666636904362884, Mo=0.1666636224794406, Re=6.152408033878937e-07, Zr=0.1666636572213283, Ta=0.1666591980742634, Ti=0.1666635437248652, C=9.538102096116022e-06, Y=1.28857824627344e-06, Al=4.245945506535024e-06, Si=4.079049483770968e-06, V=2.2488961706359164e-06, Cr=0.0",1
"Test temp=2755.372222, Solidus temperature=2894.59701, W=0.8869959530560917, Nb=1.8448330585448008e-06, Hf=0.003841038964059, Mo=1.7863133004036012e-06, Re=0.0363583112684386, Zr=1.8788560156726904e-06, Ta=9.472161882953564e-07, Ti=3.580687345639492e-06, C=0.072776911330114, Y=1.9278457061456083e-06, Al=6.352371566860048e-06, Si=6.102677936078244e-06, V=3.3645801787094128e-06, Cr=0.0",0
"Test temp=273.15, Solidus temperature=2489.84962, W=0.048182627867274, Nb=1.9068430622567931e-06, Hf=9.925367591595794e-07, Mo=0.0461589072804568, Re=9.514029340593713e-07, Zr=1.9420096262210965e-06, Ta=0.905615877361218, Ti=3.701044271468722e-06, C=1.4749636678244387e-05, Y=1.992645997337558e-06, Al=6.565892558700721e-06, Si=6.3078060259704585e-06, V=3.477673137665623e-06, Cr=0.0",1
"Test temp=1755.372222, Solidus temperature=2869.3432, W=0.0474968002872111, Nb=1.8797012142332737e-06, Hf=9.784090721946212e-07, Mo=0.0455018851735325, Re=9.378607425930172e-07, Zr=0.009571836101027, Ta=0.8872261671026315, Ti=3.648363910335261e-06, C=0.010177784090185, Y=1.964282837361297e-06, Al=6.472434181609059e-06, Si=6.218021231454592e-06, V=3.428172222961985e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2912.10753, W=0.8695569805273882, Nb=1.8062840398929968e-06, Hf=0.0030086223120306, Mo=1.7489870911749235e-06, Re=0.0337961203254108, Zr=1.8395960646127545e-06, Ta=9.274234735341134e-07, Ti=3.505866492536276e-06, C=0.0936110720479699, Y=1.8875620827902087e-06, Al=6.219634521152922e-06, Si=5.9751584055200695e-06, V=3.2942750291654923e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=3189.9967, W=0.0985785191075857, Nb=1.9506383687254387e-06, Hf=1.0153327891051918e-06, Mo=1.8887623713119927e-06, Re=9.73254225283613e-07, Zr=1.9866126186901e-06, Ta=0.9013760265132827, Ti=3.786047789236545e-06, C=1.5088398095694424e-05, Y=2.0384119776975947e-06, Al=6.71669431189176e-06, Si=6.452680191820893e-06, V=3.5575463919866067e-06, Cr=0.0",1
"Test temp=1755.372222, Solidus temperature=2809.27413, W=0.0196800410511077, Nb=1.947109954577746e-06, Hf=0.040539848135309, Mo=1.885345881623584e-06, Re=9.714937534130449e-07, Zr=1.9830191324846844e-06, Ta=0.9397357521508538, Ti=3.7791993929384097e-06, C=1.5061105431836056e-05, Y=2.034724794170269e-06, Al=6.704544812724834e-06, Si=6.4410082548568775e-06, V=3.5511113206674884e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3670.98221, W=0.99785399433183, Nb=1.9785757884635085e-06, Hf=0.002099914271791, Mo=1.915813591055657e-06, Re=9.871933604095998e-07, Zr=2.0150652685893e-06, Ta=1.0158854254705296e-06, Ti=3.840272297444802e-06, C=1.5304497049520467e-05, Y=2.067606508028328e-06, Al=6.812892106035549e-06, Si=6.545096724708135e-06, V=3.6084982590184886e-06, Cr=0.0",0
"Test temp=1473.15, Solidus temperature=1685.69169, W=0.1666582464533518, Nb=0.1666631015121418, Hf=0.1666631484965269, Mo=1.34663699197084e-06, Re=6.939042000547891e-07, Zr=0.1666631602759349, Ta=0.166663125677539, Ti=0.1666630402396944, C=1.075762379315645e-05, Y=1.4533331538880971e-06, Al=4.788823179419161e-06, Si=4.60058818178783e-06, V=2.536435310691717e-06, Cr=0.0",0
"Test temp=273.15, Solidus temperature=2899.96508, W=9.424911490793486e-07, Nb=1.864969583862244e-06, Hf=9.707410658678215e-07, Mo=0.0902905538544801, Re=9.305105224118722e-07, Zr=1.8993639047481744e-06, Ta=0.909666851366862, Ti=3.619770882794984e-06, C=1.4425740808154815e-05, Y=1.948888322272916e-06, Al=6.42170829642992e-06, Si=6.169289236322924e-06, V=3.401304885932834e-06, Cr=0.0",1
"Test temp=1755.372222, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=1073.15, Solidus temperature=1938.59692, W=5.08646460559819e-07, Nb=0.1999974877693502, Hf=5.238924606942525e-07, Mo=9.745655582002826e-07, Re=5.021807198940809e-07, Zr=0.2599967531924634, Ta=0.1999933356053869, Ti=0.2799965546700856, C=7.785327225819426e-06, Y=1.0517819165928575e-06, Al=0.0599993572813256, Si=3.329460586755341e-06, V=1.835626459945568e-06, Cr=0.0",0
"Test temp=410.9277778, Solidus temperature=3630.92047, W=0.9555019958030844, Nb=1.9798290943258938e-06, Hf=1.0305269436522905e-06, Mo=1.917027140932749e-06, Re=0.0444518408962196, Zr=2.0163416882892364e-06, Ta=1.016528926299094e-06, Ti=3.842704873346927e-06, C=1.5314191505494743e-05, Y=2.068916209366395e-06, Al=6.817207653443983e-06, Si=6.54924264024131e-06, V=3.610784020346816e-06, Cr=0.0",1
"Test temp=1755.372222, Solidus temperature=2586.75043, W=0.0196854611210471, Nb=1.947646207124475e-06, Hf=0.0202755065969707, Mo=1.8858651237588867e-06, Re=9.717613120058064e-07, Zr=1.98356527475955e-06, Ta=0.9599946614024564, Ti=3.7802402202909135e-06, C=1.506525340310259e-05, Y=2.035285176674709e-06, Al=6.706391307948192e-06, Si=6.4427821696129736e-06, V=3.5520893304018374e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=1927.39096, W=6.231622295281196e-07, Nb=0.1666636490892775, Hf=0.1666636904362884, Mo=0.1666636224794406, Re=6.152408033878937e-07, Zr=0.1666636572213283, Ta=0.1666591980742634, Ti=0.1666635437248652, C=9.538102096116022e-06, Y=1.28857824627344e-06, Al=4.245945506535024e-06, Si=4.079049483770968e-06, V=2.2488961706359164e-06, Cr=0.0",1
"Test temp=297.03888888999995, Solidus temperature=2749.72216, W=5.053597052210532e-07, Nb=0.9999766791462537, Hf=5.205071892421897e-07, Mo=9.682681418221823e-07, Re=4.989357446703852e-07, Zr=1.0184307661124094e-06, Ta=5.1343695326985e-07, Ti=1.940905596921437e-06, C=7.735020248758507e-06, Y=1.0449855460336798e-06, Al=3.4432924010686867e-06, Si=3.307946385424452e-06, V=1.8237650679276904e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=2869.3432, W=0.0474968002872111, Nb=1.8797012142332737e-06, Hf=9.784090721946212e-07, Mo=0.0455018851735325, Re=9.378607425930172e-07, Zr=0.009571836101027, Ta=0.8872261671026315, Ti=3.648363910335261e-06, C=0.010177784090185, Y=1.964282837361297e-06, Al=6.472434181609059e-06, Si=6.218021231454592e-06, V=3.428172222961985e-06, Cr=0.0",0
"Test temp=293.15, Solidus temperature=2210.88112, W=6.802119182071888e-07, Nb=0.249994712470545, Hf=0.2499946675514664, Mo=1.3032846174383492e-06, Re=6.715652958439243e-07, Zr=1.3708032868895205e-06, Ta=0.2499884592531312, Ti=0.2499947750938492, C=1.0411302892615904e-05, Y=1.4065459026960498e-06, Al=4.634656275285468e-06, Si=4.45248113949225e-06, V=2.454779679499222e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=2609.97709, W=0.049182683256606, Nb=1.946420577336985e-06, Hf=0.10131373735105, Mo=1.884678372046788e-06, Re=9.71149794572112e-07, Zr=1.9823170415448704e-06, Ta=0.8494592364348666, Ti=3.7778613616455854e-06, C=1.50557730245516e-05, Y=2.034004396762297e-06, Al=6.702171058437001e-06, Si=6.438727806088169e-06, V=3.5498540443035498e-06, Cr=0.0",0
"Test temp=273.15, Solidus temperature=2489.84962, W=0.0477168898787975, Nb=1.8884113309157328e-06, Hf=0.0098294280187328, Mo=0.0457127307728928, Re=9.422065803453296e-07, Zr=1.9232379714369333e-06, Ta=0.8864894198270896, Ti=3.665269615943402e-06, C=0.0102249456743363, Y=1.9733848864429373e-06, Al=6.502425999731253e-06, Si=6.246834156641783e-06, V=3.4440576093433216e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1818.01452, W=4.6166666485551286e-07, Nb=0.199998016244578, Hf=4.7550450819114493e-07, Mo=8.845523675564091e-07, Re=4.55798115361063e-07, Zr=0.1999979553865755, Ta=0.159995098999026, Ti=0.299997074802782, C=7.06625590434081e-06, Y=9.546368396122128e-07, Al=0.0999988650008086, Si=3.02194369575181e-06, V=0.0399996692081342, Cr=0.0",1
"Test temp=1873.15, Solidus temperature=2729.65142, W=0.1999907377949308, Nb=0.1999960028956584, Hf=6.774313435520744e-07, Mo=0.1999959721677921, Re=6.493564716181978e-07, Zr=1.3254704958191898e-06, Ta=0.1999959590876531, Ti=2.526055957352869e-06, C=1.00669986271426e-05, Y=1.360031094811081e-06, Al=4.481387088802078e-06, Si=4.3052365281234e-06, V=0.1999959360863581, Cr=0.0",1
"Test temp=1477.5944439999998, Solidus temperature=3067.1394, W=0.0788162397616598, Nb=1.949486342835597e-06, Hf=0.0202946628911753, Mo=1.8876468887159376e-06, Re=9.72679431881155e-07, Zr=1.9854393467979286e-06, Ta=0.900844684546042, Ti=3.783811790425434e-06, C=1.5079487051227565e-05, Y=2.037208113665121e-06, Al=6.712727504991254e-06, Si=6.4488693087997095e-06, V=3.5554453436254183e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1847.48677, W=4.272014830638269e-07, Nb=0.2222204099996091, Hf=4.400062784831305e-07, Mo=0.22221381913444, Re=4.21771043228525e-07, Zr=0.2222204190112928, Ta=4.340295152750834e-07, Ti=0.2222203459173916, C=6.538732882062606e-06, Y=8.833695493204773e-07, Al=2.910757634931571e-06, Si=2.7963440439534262e-06, V=0.1111101537248362, Cr=0.0",1
"Test temp=298.15, Solidus temperature=2046.36648, W=5.340286997067614e-07, Nb=0.2499963165419443, Hf=0.2499919041862568, Mo=0.1249981499019865, Re=5.272403086569841e-07, Zr=1.0762062193511688e-06, Ta=5.425641690529396e-07, Ti=0.2499963258226593, C=8.17382700475323e-06, Y=1.104267448700969e-06, Al=3.638629959324819e-06, Si=3.495605780708588e-06, V=0.1249982111775626, Cr=0.0",1
"Test temp=230.15, Solidus temperature=1873.36474, W=5.47291191227791e-07, Nb=0.1999967415289484, Hf=0.1499930069654969, Mo=1.0486087816083075e-06, Re=5.40334211900289e-07, Zr=0.249995887682093, Ta=0.0999983777370071, Ti=0.2999950548359543, C=8.376822295838575e-06, Y=1.1316917007746636e-06, Al=3.728994576451592e-06, Si=3.5824184221508294e-06, V=1.975089320010544e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=3189.9967, W=0.0985785191075857, Nb=1.9506383687254387e-06, Hf=1.0153327891051918e-06, Mo=1.8887623713119927e-06, Re=9.73254225283613e-07, Zr=1.9866126186901e-06, Ta=0.9013760265132827, Ti=3.786047789236545e-06, C=1.5088398095694424e-05, Y=2.0384119776975947e-06, Al=6.71669431189176e-06, Si=6.452680191820893e-06, V=3.5575463919866067e-06, Cr=0.0",0
"Test temp=1473.15, Solidus temperature=1539.72637, W=4.916684113252574e-07, Nb=0.2222198468386672, Hf=0.222216260701137, Mo=0.1111099021444581, Re=4.854184898421399e-07, Zr=9.908392609185668e-07, Ta=4.995268291512194e-07, Ti=0.2222198385444003, C=7.525461721591487e-06, Y=1.0166746140780987e-06, Al=3.3500061185551844e-06, Si=0.1111098404511938, V=0.1111099517246979, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2888.21244, W=0.8918397326528557, Nb=1.854712525408306e-06, Hf=0.0041512291708682, Mo=1.7958793817232282e-06, Re=0.0365530176293886, Zr=1.8889176825872988e-06, Ta=9.522887290878664e-07, Ti=3.5998626752531755e-06, C=0.0674280863690629, Y=1.9381697230985784e-06, Al=6.38638984515834e-06, Si=6.135359052761878e-06, V=3.3825982092467587e-06, Cr=0.0",0
"Test temp=1273.15, Solidus temperature=1539.72637, W=4.916684113252574e-07, Nb=0.2222198468386672, Hf=0.222216260701137, Mo=0.1111099021444581, Re=4.854184898421399e-07, Zr=9.908392609185668e-07, Ta=4.995268291512194e-07, Ti=0.2222198385444003, C=7.525461721591487e-06, Y=1.0166746140780987e-06, Al=3.3500061185551844e-06, Si=0.1111098404511938, V=0.1111099517246979, Cr=0.0",1
"Test temp=298.15, Solidus temperature=3189.9967, W=0.0985785191075857, Nb=1.9506383687254387e-06, Hf=1.0153327891051918e-06, Mo=1.8887623713119927e-06, Re=9.73254225283613e-07, Zr=1.9866126186901e-06, Ta=0.9013760265132827, Ti=3.786047789236545e-06, C=1.5088398095694424e-05, Y=2.0384119776975947e-06, Al=6.71669431189176e-06, Si=6.452680191820893e-06, V=3.5575463919866067e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2711.82799, W=0.0481696400712849, Nb=1.906329066035084e-06, Hf=0.0198453843480419, Mo=0.0461464649854352, Re=9.511464800684216e-07, Zr=1.941486150728981e-06, Ta=0.8857969268530114, Ti=3.700046642031057e-06, C=1.4745660862051505e-05, Y=1.992108872634372e-06, Al=6.56412269937977e-06, Si=6.306105734777753e-06, V=3.476735718698912e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=2399.80129, W=6.48552672709059e-07, Nb=0.1999960657698344, Hf=0.1999961224624563, Mo=0.1999961118873639, Re=6.403084918979062e-07, Zr=1.3070017029601135e-06, Ta=0.1999908215941952, Ti=0.1999960098958597, C=9.926727445744188e-06, Y=1.3410807427276542e-06, Al=4.418944499453252e-06, Si=4.245248379086483e-06, V=2.34052635573812e-06, Cr=0.0",1
"Test temp=1673.15, Solidus temperature=3076.06631, W=0.2499869952822147, Nb=0.2499937510547088, Hf=7.754361978249741e-07, Mo=0.2499937093440322, Re=7.432996984526879e-07, Zr=1.517227998660217e-06, Ta=0.2499937618719857, Ti=2.891503686251064e-06, C=1.152340412536672e-05, Y=1.5567885234748857e-06, Al=5.1297150599815535e-06, Si=4.928080573597751e-06, V=2.7169911947975552e-06, Cr=0.0",1
"Test temp=297.03888888999995, Solidus temperature=3067.1394, W=0.0788162397616598, Nb=1.949486342835597e-06, Hf=0.0202946628911753, Mo=1.8876468887159376e-06, Re=9.72679431881155e-07, Zr=1.9854393467979286e-06, Ta=0.900844684546042, Ti=3.783811790425434e-06, C=1.5079487051227565e-05, Y=2.037208113665121e-06, Al=6.712727504991254e-06, Si=6.4488693087997095e-06, V=3.5554453436254183e-06, Cr=0.0",1
