text,YS_Class
"Test temp=199.81666667, YS=992.8432549, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",1
"Test temp=297.03888888999995, YS=841.1588687, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",1
"Test temp=1477.5944439999998, YS=330.9477516, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",0
"Test temp=1644.2611109999998, YS=128.9317282, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",0
"Test temp=1755.372222, YS=110.3159172, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",0
"Test temp=77.59444439999999, YS=1310.001517, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",1
"Test temp=199.81666667, YS=1013.527489, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",1
"Test temp=297.03888888999995, YS=875.6325928, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",1
"Test temp=1477.5944439999998, YS=296.4740275, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1644.2611109999998, YS=119.96856, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1755.372222, YS=101.3527489, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1755.372222, YS=108.2474938, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1922.038889, YS=66.18955032, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=77.59444439999999, YS=1296.212027, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",1
"Test temp=199.81666667, YS=1013.527489, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",1
"Test temp=297.03888888999995, YS=848.0536135, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",1
"Test temp=1477.5944439999998, YS=351.6319861, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1644.2611109999998, YS=161.3370289, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1755.372222, YS=93.76852963, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=297.03888888999995, YS=723.9482067, Solidus temperature=2609.97709, W=0.049182683256606, Nb=1.946420577336985e-06, Hf=0.10131373735105, Mo=1.884678372046788e-06, Re=9.71149794572112e-07, Zr=1.9823170415448704e-06, Ta=0.8494592364348666, Ti=3.7778613616455854e-06, C=1.50557730245516e-05, Y=2.034004396762297e-06, Al=6.702171058437001e-06, Si=6.438727806088169e-06, V=3.5498540443035498e-06, Cr=0.0",1
"Test temp=1699.816667, YS=172.3686206, Solidus temperature=2609.97709, W=0.049182683256606, Nb=1.946420577336985e-06, Hf=0.10131373735105, Mo=1.884678372046788e-06, Re=9.71149794572112e-07, Zr=1.9823170415448704e-06, Ta=0.8494592364348666, Ti=3.7778613616455854e-06, C=1.50557730245516e-05, Y=2.034004396762297e-06, Al=6.702171058437001e-06, Si=6.438727806088169e-06, V=3.5498540443035498e-06, Cr=0.0",0
"Test temp=1922.038889, YS=83.42641239, Solidus temperature=2609.97709, W=0.049182683256606, Nb=1.946420577336985e-06, Hf=0.10131373735105, Mo=1.884678372046788e-06, Re=9.71149794572112e-07, Zr=1.9823170415448704e-06, Ta=0.8494592364348666, Ti=3.7778613616455854e-06, C=1.50557730245516e-05, Y=2.034004396762297e-06, Al=6.702171058437001e-06, Si=6.438727806088169e-06, V=3.5498540443035498e-06, Cr=0.0",0
"Test temp=1477.5944439999998, YS=289.5792827, Solidus temperature=2646.57605, W=0.0531141480993734, Nb=0.8933435565512973, Hf=5.470617394021414e-07, Mo=1.0176659704626185e-06, Re=5.243897912854416e-07, Zr=0.0535193862721916, Ta=5.396308034439985e-07, Ti=2.0399241620717453e-06, C=8.129635323111167e-06, Y=1.0982972421487249e-06, Al=3.618957757223864e-06, Si=3.476706836833534e-06, V=1.916807511869266e-06, Cr=0.0",0
"Test temp=297.03888888999995, YS=648.1060136, Solidus temperature=2640.48274, W=4.632423037981789e-07, Nb=0.7333093860675064, Hf=4.771273748123548e-07, Mo=0.0887571288486265, Re=4.573537253178303e-07, Zr=9.335532878437386e-07, Ta=4.706463824293339e-07, Ti=0.1779147745424973, C=7.090372585984283e-06, Y=9.5789495438441e-07, Al=3.156323482150414e-06, Si=3.032257397242606e-06, V=1.6717698758430205e-06, Cr=0.0",1
"Test temp=1477.5944439999998, YS=179.2633655, Solidus temperature=2640.48274, W=4.632423037981789e-07, Nb=0.7333093860675064, Hf=4.771273748123548e-07, Mo=0.0887571288486265, Re=4.573537253178303e-07, Zr=9.335532878437386e-07, Ta=4.706463824293339e-07, Ti=0.1779147745424973, C=7.090372585984283e-06, Y=9.5789495438441e-07, Al=3.156323482150414e-06, Si=3.032257397242606e-06, V=1.6717698758430205e-06, Cr=0.0",0
"Test temp=297.03888888999995, YS=159.2686055, Solidus temperature=2586.75043, W=9.842344499011473e-07, Nb=1.947569814579224e-06, Hf=1.0137355665293685e-06, Mo=1.885791154453642e-06, Re=9.717231966028503e-07, Zr=1.983487473360376e-06, Ta=0.9999536328908174, Ti=3.780091947893683e-06, C=1.5064662498528596e-05, Y=2.0352053466653424e-06, Al=6.706128263099704e-06, Si=6.442529464308164e-06, V=3.5519500067690773e-06, Cr=0.0",0
"Test temp=297.03888888999995, YS=206.8423448, Solidus temperature=2749.72216, W=5.053597052210532e-07, Nb=0.9999766791462537, Hf=5.205071892421897e-07, Mo=9.682681418221823e-07, Re=4.989357446703852e-07, Zr=1.0184307661124094e-06, Ta=5.1343695326985e-07, Ti=1.940905596921437e-06, C=7.735020248758507e-06, Y=1.0449855460336798e-06, Al=3.4432924010686867e-06, Si=3.307946385424452e-06, V=1.8237650679276904e-06, Cr=0.0",0
"Test temp=1699.816667, YS=20.68423448, Solidus temperature=2749.72216, W=5.053597052210532e-07, Nb=0.9999766791462537, Hf=5.205071892421897e-07, Mo=9.682681418221823e-07, Re=4.989357446703852e-07, Zr=1.0184307661124094e-06, Ta=5.1343695326985e-07, Ti=1.940905596921437e-06, C=7.735020248758507e-06, Y=1.0449855460336798e-06, Al=3.4432924010686867e-06, Si=3.307946385424452e-06, V=1.8237650679276904e-06, Cr=0.0",0
"Test temp=297.03888888999995, YS=613.6322895, Solidus temperature=2895.86911, W=5.219149113553077e-07, Nb=1.0327475605395429e-06, Hf=5.375586156286614e-07, Mo=0.9999758824128414, Re=5.152805066595766e-07, Zr=1.0517937966276391e-06, Ta=5.302567640116026e-07, Ti=2.004488213248371e-06, C=7.988413729378052e-06, Y=1.0792184912866788e-06, Al=3.556092085909546e-06, Si=3.4163122359779874e-06, V=1.8835102480994825e-06, Cr=0.0",1
"Test temp=298.15, YS=1965.0, Solidus temperature=1880.83407, W=4.803610780106294e-07, Nb=0.1999979590828648, Hf=4.947592614794897e-07, Mo=9.203708241946232e-07, Re=4.742548914996435e-07, Zr=0.2599972909705235, Ta=0.1599949208856055, Ti=0.2799971047159318, C=7.3523920224356114e-06, Y=9.93293248773552e-07, Al=0.0599993043133479, Si=3.1443122102677223e-06, V=0.0399995602881897, Cr=0.0",1
"Test temp=1073.15, YS=678.0, Solidus temperature=1880.83407, W=4.803610780106294e-07, Nb=0.1999979590828648, Hf=4.947592614794897e-07, Mo=9.203708241946232e-07, Re=4.742548914996435e-07, Zr=0.2599972909705235, Ta=0.1599949208856055, Ti=0.2799971047159318, C=7.3523920224356114e-06, Y=9.93293248773552e-07, Al=0.0599993043133479, Si=3.1443122102677223e-06, V=0.0399995602881897, Cr=0.0",1
"Test temp=1273.15, YS=166.0, Solidus temperature=1880.83407, W=4.803610780106294e-07, Nb=0.1999979590828648, Hf=4.947592614794897e-07, Mo=9.203708241946232e-07, Re=4.742548914996435e-07, Zr=0.2599972909705235, Ta=0.1599949208856055, Ti=0.2799971047159318, C=7.3523920224356114e-06, Y=9.93293248773552e-07, Al=0.0599993043133479, Si=3.1443122102677223e-06, V=0.0399995602881897, Cr=0.0",0
"Test temp=298.15, YS=1965.0, Solidus temperature=1938.59692, W=5.08646460559819e-07, Nb=0.1999974877693502, Hf=5.238924606942525e-07, Mo=9.745655582002826e-07, Re=5.021807198940809e-07, Zr=0.2599967531924634, Ta=0.1999933356053869, Ti=0.2799965546700856, C=7.785327225819426e-06, Y=1.0517819165928575e-06, Al=0.0599993572813256, Si=3.329460586755341e-06, V=1.835626459945568e-06, Cr=0.0",1
"Test temp=1073.15, YS=362.0, Solidus temperature=1938.59692, W=5.08646460559819e-07, Nb=0.1999974877693502, Hf=5.238924606942525e-07, Mo=9.745655582002826e-07, Re=5.021807198940809e-07, Zr=0.2599967531924634, Ta=0.1999933356053869, Ti=0.2799965546700856, C=7.785327225819426e-06, Y=1.0517819165928575e-06, Al=0.0599993572813256, Si=3.329460586755341e-06, V=1.835626459945568e-06, Cr=0.0",0
"Test temp=1273.15, YS=236.0, Solidus temperature=1938.59692, W=5.08646460559819e-07, Nb=0.1999974877693502, Hf=5.238924606942525e-07, Mo=9.745655582002826e-07, Re=5.021807198940809e-07, Zr=0.2599967531924634, Ta=0.1999933356053869, Ti=0.2799965546700856, C=7.785327225819426e-06, Y=1.0517819165928575e-06, Al=0.0599993572813256, Si=3.329460586755341e-06, V=1.835626459945568e-06, Cr=0.0",0
"Test temp=298.15, YS=1841.0, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",1
"Test temp=1073.15, YS=796.0, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",1
"Test temp=1273.15, YS=298.0, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",0
"Test temp=296.15, YS=1841.0, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",1
"Test temp=1273.15, YS=298.0, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",0
"Test temp=1473.15, YS=89.0, Solidus temperature=1929.5328, W=5.774852385206957e-07, Nb=0.1999971394954651, Hf=0.1199983214110045, Mo=1.106460513284468e-06, Re=5.701444427419202e-07, Zr=0.1999971703377147, Ta=0.1999931097701657, Ti=0.19999728386406, C=8.838971463628736e-06, Y=1.1941271159281951e-06, Al=0.0799988238174498, Si=3.780060395921195e-06, V=2.0840549699094988e-06, Cr=0.0",0
"Test temp=298.15, YS=2035.0, Solidus temperature=1818.01452, W=4.6166666485551286e-07, Nb=0.199998016244578, Hf=4.7550450819114493e-07, Mo=8.845523675564091e-07, Re=4.55798115361063e-07, Zr=0.1999979553865755, Ta=0.159995098999026, Ti=0.299997074802782, C=7.06625590434081e-06, Y=9.546368396122128e-07, Al=0.0999988650008086, Si=3.02194369575181e-06, V=0.0399996692081342, Cr=0.0",1
"Test temp=1073.15, YS=796.0, Solidus temperature=1818.01452, W=4.6166666485551286e-07, Nb=0.199998016244578, Hf=4.7550450819114493e-07, Mo=8.845523675564091e-07, Re=4.55798115361063e-07, Zr=0.1999979553865755, Ta=0.159995098999026, Ti=0.299997074802782, C=7.06625590434081e-06, Y=9.546368396122128e-07, Al=0.0999988650008086, Si=3.02194369575181e-06, V=0.0399996692081342, Cr=0.0",1
"Test temp=1273.15, YS=220.0, Solidus temperature=1818.01452, W=4.6166666485551286e-07, Nb=0.199998016244578, Hf=4.7550450819114493e-07, Mo=8.845523675564091e-07, Re=4.55798115361063e-07, Zr=0.1999979553865755, Ta=0.159995098999026, Ti=0.299997074802782, C=7.06625590434081e-06, Y=9.546368396122128e-07, Al=0.0999988650008086, Si=3.02194369575181e-06, V=0.0399996692081342, Cr=0.0",0
"Test temp=298.15, YS=2000.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=1073.15, YS=1597.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=1273.15, YS=745.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=1473.15, YS=250.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",0
"Test temp=298.15, YS=2197.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=296.15, YS=2000.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=1273.15, YS=745.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",1
"Test temp=1473.15, YS=250.0, Solidus temperature=2070.74491, W=4.3235964834778573e-07, Nb=0.1999925940668728, Hf=4.453190529007616e-07, Mo=0.0999992514139303, Re=4.268636396712097e-07, Zr=0.1999985578801855, Ta=0.0999992727618815, Ti=0.1999985814711039, C=6.61768360271892e-06, Y=8.940356315389475e-07, Al=0.1999985357173222, Si=2.830107982847268e-06, V=1.56031914553472e-06, Cr=0.0",0
"Test temp=298.15, YS=1280.0, Solidus temperature=2185.63973, W=4.071203248510254e-07, Nb=0.2999915138321834, Hf=4.193232143011515e-07, Mo=7.800416938052374e-07, Re=4.019451498633914e-07, Zr=0.0999993497649069, Ta=0.099999303925883, Ti=0.2999979381178345, C=6.231371286371871e-06, Y=8.418456211892977e-07, Al=0.1999986785792981, Si=2.664898275644461e-06, V=1.4692343280157149e-06, Cr=0.0",1
"Test temp=1073.15, YS=728.0, Solidus temperature=2185.63973, W=4.071203248510254e-07, Nb=0.2999915138321834, Hf=4.193232143011515e-07, Mo=7.800416938052374e-07, Re=4.019451498633914e-07, Zr=0.0999993497649069, Ta=0.099999303925883, Ti=0.2999979381178345, C=6.231371286371871e-06, Y=8.418456211892977e-07, Al=0.1999986785792981, Si=2.664898275644461e-06, V=1.4692343280157149e-06, Cr=0.0",1
"Test temp=1273.15, YS=403.0, Solidus temperature=2185.63973, W=4.071203248510254e-07, Nb=0.2999915138321834, Hf=4.193232143011515e-07, Mo=7.800416938052374e-07, Re=4.019451498633914e-07, Zr=0.0999993497649069, Ta=0.099999303925883, Ti=0.2999979381178345, C=6.231371286371871e-06, Y=8.418456211892977e-07, Al=0.1999986785792981, Si=2.664898275644461e-06, V=1.4692343280157149e-06, Cr=0.0",1
"Test temp=298.15, YS=1188.0, Solidus temperature=1777.00704, W=6.151617698305364e-07, Nb=0.1886199924976281, Hf=0.1886199318060946, Mo=1.1786486687404463e-06, Re=6.073420428106668e-07, Zr=0.1886199508813402, Ta=0.188615565028597, Ti=0.1886199203722457, C=9.41564730377536e-06, Y=1.2720348522132777e-06, Al=0.0568853038750455, Si=4.026680663176579e-06, V=2.220023748135525e-06, Cr=0.0",1
"Test temp=298.15, YS=1302.0, Solidus temperature=1871.96936, W=5.982645668712041e-07, Nb=0.1818154985745838, Hf=0.1818155677413481, Mo=1.146273663091216e-06, Re=5.906596313436239e-07, Zr=0.1818155379487783, Ta=0.1818113076217856, Ti=0.1818155878581439, C=9.157019230172524e-06, Y=1.2370947240659886e-06, Al=0.0909076958229954, Si=3.91607619496189e-06, V=2.159044354280934e-06, Cr=0.0",1
"Test temp=298.15, YS=1415.0, Solidus temperature=1922.99794, W=5.788502774917269e-07, Nb=0.1739975286392574, Hf=0.1739975514250036, Mo=1.1090759251076508e-06, Re=5.714921298022046e-07, Zr=0.1739975427065575, Ta=0.1739934283880992, Ti=0.1739975712539309, C=8.859864708523778e-06, Y=1.1969497509340395e-06, Al=0.1299981833776071, Si=3.788995567608876e-06, V=2.088981184576016e-06, Cr=0.0",1
"Test temp=298.15, YS=1489.0, Solidus temperature=1918.961, W=5.606400485514555e-07, Nb=0.1666643734383883, Hf=0.1666643954267475, Mo=1.0741851644158377e-06, Re=5.535133830935443e-07, Zr=0.1666644440383265, Ta=0.1666604245026849, Ti=0.1666644247447189, C=8.581139499267306e-06, Y=1.1592945405246066e-06, Al=0.1666643160168244, Si=3.6697963905111033e-06, V=2.023263282897041e-06, Cr=0.0",1
"Test temp=298.15, YS=1073.0, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
"Test temp=298.15, YS=1015.0, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
"Test temp=298.15, YS=929.0, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
